>1_1	p_riboswitch=0.567109
>2259_1	p_riboswitch=0.998305
>2260_1	p_riboswitch=0.998410
>2261_1	p_riboswitch=0.998392
>2262_1	p_riboswitch=0.998782
>2263_1	p_riboswitch=0.996619
>2264_1	p_riboswitch=0.996198
>2265_1	p_riboswitch=0.998195
>2266_1	p_riboswitch=0.998211
>2267_1	p_riboswitch=0.998275
>2268_1	p_riboswitch=0.996518
>2269_1	p_riboswitch=0.995799
>2270_1	p_riboswitch=0.997760
>2271_1	p_riboswitch=0.998030
>2272_1	p_riboswitch=0.996412
>2273_1	p_riboswitch=0.996122
>2274_1	p_riboswitch=0.997538
>2275_1	p_riboswitch=0.996252
>2276_1	p_riboswitch=0.995673
>2277_1	p_riboswitch=0.996190
>2278_1	p_riboswitch=0.021346
>2279_1	p_riboswitch=0.859586
>2280_1	p_riboswitch=0.932809
>2281_1	p_riboswitch=0.077418
>2282_1	p_riboswitch=0.076833
>2283_1	p_riboswitch=0.857328
>2284_1	p_riboswitch=0.549665
>2285_1	p_riboswitch=0.998120
>2286_1	p_riboswitch=0.957100
>2287_1	p_riboswitch=0.955693
>2288_1	p_riboswitch=0.966884
>2289_1	p_riboswitch=0.993673
>2290_1	p_riboswitch=0.983860
>2291_1	p_riboswitch=0.847119
>2292_1	p_riboswitch=0.810881
>2293_1	p_riboswitch=0.939823
>2294_1	p_riboswitch=0.995874
>2295_1	p_riboswitch=0.992620
>2296_1	p_riboswitch=0.791607
>2297_1	p_riboswitch=0.554545
>2298_1	p_riboswitch=0.873275
>2299_1	p_riboswitch=0.787009
>2300_1	p_riboswitch=0.025498
>2301_1	p_riboswitch=0.947339
>2302_1	p_riboswitch=0.051539
>2303_1	p_riboswitch=0.151511
>2304_1	p_riboswitch=0.414768
>2305_1	p_riboswitch=0.375467
>2306_1	p_riboswitch=0.997280
>2307_1	p_riboswitch=0.999032
>2308_1	p_riboswitch=0.975080
>2309_1	p_riboswitch=0.979481
>2310_1	p_riboswitch=0.944628
>2311_1	p_riboswitch=0.995203
>2312_1	p_riboswitch=0.702282
>2313_1	p_riboswitch=0.574991
>2314_1	p_riboswitch=0.790771
>2315_1	p_riboswitch=0.947270
>2316_1	p_riboswitch=0.548793
>2317_1	p_riboswitch=0.989341
>2318_1	p_riboswitch=0.620648
>2319_1	p_riboswitch=0.431813
>2320_1	p_riboswitch=0.947200
>2321_1	p_riboswitch=0.700971
>2322_1	p_riboswitch=0.017004
>2323_1	p_riboswitch=0.040895
>2324_1	p_riboswitch=0.674017
>2325_1	p_riboswitch=0.061281
>2326_1	p_riboswitch=0.997943
>2327_1	p_riboswitch=0.998685
>2328_1	p_riboswitch=0.999343
>2329_1	p_riboswitch=0.985787
>2330_1	p_riboswitch=0.998395
>2331_1	p_riboswitch=0.964020
>2332_1	p_riboswitch=0.817923
>2333_1	p_riboswitch=0.515940
>2334_1	p_riboswitch=0.839829
>2335_1	p_riboswitch=0.805994
>2336_1	p_riboswitch=0.988579
>2337_1	p_riboswitch=0.985868
>2338_1	p_riboswitch=0.988920
>2339_1	p_riboswitch=0.548120
>2340_1	p_riboswitch=0.367270
>2341_1	p_riboswitch=0.014421
>2342_1	p_riboswitch=0.062735
>2343_1	p_riboswitch=0.200098
>2344_1	p_riboswitch=0.150072
>2345_1	p_riboswitch=0.991025
>2346_1	p_riboswitch=0.998806
>2347_1	p_riboswitch=0.999164
>2348_1	p_riboswitch=0.999535
>2349_1	p_riboswitch=0.997681
>2350_1	p_riboswitch=0.998590
>2351_1	p_riboswitch=0.986094
>2352_1	p_riboswitch=0.753755
>2353_1	p_riboswitch=0.664083
>2354_1	p_riboswitch=0.869763
>2355_1	p_riboswitch=0.694443
>2356_1	p_riboswitch=0.970239
>2357_1	p_riboswitch=0.983064
>2358_1	p_riboswitch=0.991770
>2359_1	p_riboswitch=0.464262
>2360_1	p_riboswitch=0.023695
>2361_1	p_riboswitch=0.210848
>2362_1	p_riboswitch=0.049373
>2363_1	p_riboswitch=0.549320
>2364_1	p_riboswitch=0.996251
>2365_1	p_riboswitch=0.999155
>2366_1	p_riboswitch=0.999466
>2367_1	p_riboswitch=0.997620
>2368_1	p_riboswitch=0.997634
>2369_1	p_riboswitch=0.960098
>2370_1	p_riboswitch=0.986405
>2371_1	p_riboswitch=0.868636
>2372_1	p_riboswitch=0.722405
>2373_1	p_riboswitch=0.830979
>2374_1	p_riboswitch=0.442956
>2375_1	p_riboswitch=0.971098
>2376_1	p_riboswitch=0.970700
>2377_1	p_riboswitch=0.989562
>2378_1	p_riboswitch=0.048835
>2379_1	p_riboswitch=0.044945
>2380_1	p_riboswitch=0.573049
>2381_1	p_riboswitch=0.998932
>2382_1	p_riboswitch=0.997994
>2383_1	p_riboswitch=0.999403
>2384_1	p_riboswitch=0.999542
>2385_1	p_riboswitch=0.997586
>2386_1	p_riboswitch=0.991633
>2387_1	p_riboswitch=0.961412
>2388_1	p_riboswitch=0.897047
>2389_1	p_riboswitch=0.850642
>2390_1	p_riboswitch=0.644774
>2391_1	p_riboswitch=0.707270
>2392_1	p_riboswitch=0.459591
>2393_1	p_riboswitch=0.973265
>2394_1	p_riboswitch=0.958796
>2395_1	p_riboswitch=0.024485
>2396_1	p_riboswitch=0.095638
>2397_1	p_riboswitch=0.996501
>2398_1	p_riboswitch=0.999135
>2399_1	p_riboswitch=0.998768
>2400_1	p_riboswitch=0.999530
>2401_1	p_riboswitch=0.999505
>2402_1	p_riboswitch=0.998543
>2403_1	p_riboswitch=0.994294
>2404_1	p_riboswitch=0.951497
>2405_1	p_riboswitch=0.890364
>2406_1	p_riboswitch=0.763766
>2407_1	p_riboswitch=0.987159
>2408_1	p_riboswitch=0.673468
>2409_1	p_riboswitch=0.356831
>2410_1	p_riboswitch=0.943314
>2411_1	p_riboswitch=0.060811
>2412_1	p_riboswitch=0.997831
>2413_1	p_riboswitch=0.998945
>2414_1	p_riboswitch=0.994791
>2415_1	p_riboswitch=0.999293
>2416_1	p_riboswitch=0.999486
>2417_1	p_riboswitch=0.998561
>2418_1	p_riboswitch=0.998586
>2419_1	p_riboswitch=0.995023
>2420_1	p_riboswitch=0.998105
>2421_1	p_riboswitch=0.767753
>2422_1	p_riboswitch=0.992660
>2423_1	p_riboswitch=0.402684
>2424_1	p_riboswitch=0.615458
>2425_1	p_riboswitch=0.234837
>2426_1	p_riboswitch=0.992014
>2427_1	p_riboswitch=0.998478
>2428_1	p_riboswitch=0.998168
>2429_1	p_riboswitch=0.997080
>2430_1	p_riboswitch=0.999154
>2431_1	p_riboswitch=0.998553
>2432_1	p_riboswitch=0.998590
>2433_1	p_riboswitch=0.998598
>2434_1	p_riboswitch=0.997192
>2435_1	p_riboswitch=0.998123
>2436_1	p_riboswitch=0.969298
>2437_1	p_riboswitch=0.571469
>2438_1	p_riboswitch=0.307200
>2439_1	p_riboswitch=0.520367
>2440_1	p_riboswitch=0.987689
>2441_1	p_riboswitch=0.999024
>2442_1	p_riboswitch=0.999234
>2443_1	p_riboswitch=0.997064
>2444_1	p_riboswitch=0.998382
>2445_1	p_riboswitch=0.998538
>2446_1	p_riboswitch=0.998590
>2447_1	p_riboswitch=0.998629
>2448_1	p_riboswitch=0.997196
>2449_1	p_riboswitch=0.945344
>2450_1	p_riboswitch=0.697175
>2451_1	p_riboswitch=0.418464
>2452_1	p_riboswitch=0.230238
>2453_1	p_riboswitch=0.998009
>2454_1	p_riboswitch=0.996453
>2455_1	p_riboswitch=0.997084
>2456_1	p_riboswitch=0.998442
>2457_1	p_riboswitch=0.998368
>2458_1	p_riboswitch=0.998525
>2459_1	p_riboswitch=0.998603
>2460_1	p_riboswitch=0.998595
>2461_1	p_riboswitch=0.990051
>2462_1	p_riboswitch=0.849092
>2463_1	p_riboswitch=0.985128
>2464_1	p_riboswitch=0.296731
>2465_1	p_riboswitch=0.998636
>2466_1	p_riboswitch=0.996309
>2467_1	p_riboswitch=0.998250
>2468_1	p_riboswitch=0.998403
>2469_1	p_riboswitch=0.998325
>2470_1	p_riboswitch=0.998579
>2471_1	p_riboswitch=0.998541
>2472_1	p_riboswitch=0.998381
>2473_1	p_riboswitch=0.985902
>2474_1	p_riboswitch=0.816335
>2475_1	p_riboswitch=0.983055
>2476_1	p_riboswitch=0.998755
>2477_1	p_riboswitch=0.998256
>2478_1	p_riboswitch=0.998225
>2479_1	p_riboswitch=0.998391
>2480_1	p_riboswitch=0.998330
>2481_1	p_riboswitch=0.998499
>2482_1	p_riboswitch=0.998269
>2483_1	p_riboswitch=0.998261
>2484_1	p_riboswitch=0.982148
>2485_1	p_riboswitch=0.748497
>2486_1	p_riboswitch=0.997966
>2487_1	p_riboswitch=0.998121
>2488_1	p_riboswitch=0.998199
>2489_1	p_riboswitch=0.998481
>2490_1	p_riboswitch=0.998162
>2491_1	p_riboswitch=0.998183
>2492_1	p_riboswitch=0.998122
>2493_1	p_riboswitch=0.998191
>2494_1	p_riboswitch=0.974606
>2495_1	p_riboswitch=0.997739
>2496_1	p_riboswitch=0.998116
>2497_1	p_riboswitch=0.999692
>2498_1	p_riboswitch=0.998455
>2499_1	p_riboswitch=0.997598
>2500_1	p_riboswitch=0.998026
>2501_1	p_riboswitch=0.998020
>2502_1	p_riboswitch=0.998084
>2503_1	p_riboswitch=0.997671
>2504_1	p_riboswitch=0.998822
>2505_1	p_riboswitch=0.999677
>2506_1	p_riboswitch=0.998308
>2507_1	p_riboswitch=0.997311
>2508_1	p_riboswitch=0.997868
>2509_1	p_riboswitch=0.997852
>2510_1	p_riboswitch=0.998392
>2511_1	p_riboswitch=0.998782
>2512_1	p_riboswitch=0.999597
>2513_1	p_riboswitch=0.997735
>2514_1	p_riboswitch=0.997035
>2515_1	p_riboswitch=0.997626
>2516_1	p_riboswitch=0.998275
>2517_1	p_riboswitch=0.998307
>2518_1	p_riboswitch=0.996888
>2519_1	p_riboswitch=0.997508
>2520_1	p_riboswitch=0.996538
>2521_1	p_riboswitch=0.997159
>2522_1	p_riboswitch=0.998300
>2523_1	p_riboswitch=0.996486
>2524_1	p_riboswitch=0.997181
>2525_1	p_riboswitch=0.997917
>2526_1	p_riboswitch=0.998121
>2527_1	p_riboswitch=0.999245
>2528_1	p_riboswitch=0.997543
>2529_1	p_riboswitch=0.997376
>2530_1	p_riboswitch=0.997026
>2531_1	p_riboswitch=0.076833
>2532_1	p_riboswitch=0.857328
>2533_1	p_riboswitch=0.549665
>2534_1	p_riboswitch=0.998120
>2535_1	p_riboswitch=0.957100
>2536_1	p_riboswitch=0.955693
>2537_1	p_riboswitch=0.966884
>2538_1	p_riboswitch=0.993673
>2539_1	p_riboswitch=0.983860
>2540_1	p_riboswitch=0.847119
>2541_1	p_riboswitch=0.810881
>2542_1	p_riboswitch=0.939823
>2543_1	p_riboswitch=0.995874
>2544_1	p_riboswitch=0.992620
>2545_1	p_riboswitch=0.791607
>2546_1	p_riboswitch=0.554545
>2547_1	p_riboswitch=0.873275
>2548_1	p_riboswitch=0.787009
>2549_1	p_riboswitch=0.880969
>2550_1	p_riboswitch=0.210939
>2551_1	p_riboswitch=0.046456
>2552_1	p_riboswitch=0.160652
>2553_1	p_riboswitch=0.414768
>2554_1	p_riboswitch=0.375467
>2555_1	p_riboswitch=0.997280
>2556_1	p_riboswitch=0.999032
>2557_1	p_riboswitch=0.975080
>2558_1	p_riboswitch=0.979481
>2559_1	p_riboswitch=0.944628
>2560_1	p_riboswitch=0.995203
>2561_1	p_riboswitch=0.702282
>2562_1	p_riboswitch=0.574991
>2563_1	p_riboswitch=0.790771
>2564_1	p_riboswitch=0.947270
>2565_1	p_riboswitch=0.548793
>2566_1	p_riboswitch=0.989341
>2567_1	p_riboswitch=0.620648
>2568_1	p_riboswitch=0.431813
>2569_1	p_riboswitch=0.947200
>2570_1	p_riboswitch=0.524379
>2571_1	p_riboswitch=0.907062
>2572_1	p_riboswitch=0.047086
>2573_1	p_riboswitch=0.301815
>2574_1	p_riboswitch=0.061281
>2575_1	p_riboswitch=0.997943
>2576_1	p_riboswitch=0.998685
>2577_1	p_riboswitch=0.999343
>2578_1	p_riboswitch=0.985787
>2579_1	p_riboswitch=0.998395
>2580_1	p_riboswitch=0.964020
>2581_1	p_riboswitch=0.817923
>2582_1	p_riboswitch=0.515940
>2583_1	p_riboswitch=0.839829
>2584_1	p_riboswitch=0.805994
>2585_1	p_riboswitch=0.988579
>2586_1	p_riboswitch=0.985868
>2587_1	p_riboswitch=0.988920
>2588_1	p_riboswitch=0.548120
>2589_1	p_riboswitch=0.367270
>2590_1	p_riboswitch=0.975210
>2591_1	p_riboswitch=0.675184
>2592_1	p_riboswitch=0.617537
>2593_1	p_riboswitch=0.486181
>2594_1	p_riboswitch=0.991025
>2595_1	p_riboswitch=0.998806
>2596_1	p_riboswitch=0.999164
>2597_1	p_riboswitch=0.999535
>2598_1	p_riboswitch=0.997681
>2599_1	p_riboswitch=0.998590
>2600_1	p_riboswitch=0.986094
>2601_1	p_riboswitch=0.753755
>2602_1	p_riboswitch=0.664083
>2603_1	p_riboswitch=0.869763
>2604_1	p_riboswitch=0.694443
>2605_1	p_riboswitch=0.970239
>2606_1	p_riboswitch=0.983064
>2607_1	p_riboswitch=0.991770
>2608_1	p_riboswitch=0.464262
>2609_1	p_riboswitch=0.937792
>2610_1	p_riboswitch=0.979253
>2611_1	p_riboswitch=0.558066
>2612_1	p_riboswitch=0.806327
>2613_1	p_riboswitch=0.996251
>2614_1	p_riboswitch=0.999155
>2615_1	p_riboswitch=0.999466
>2616_1	p_riboswitch=0.997620
>2617_1	p_riboswitch=0.997634
>2618_1	p_riboswitch=0.960098
>2619_1	p_riboswitch=0.986405
>2620_1	p_riboswitch=0.868636
>2621_1	p_riboswitch=0.722405
>2622_1	p_riboswitch=0.830979
>2623_1	p_riboswitch=0.442956
>2624_1	p_riboswitch=0.971098
>2625_1	p_riboswitch=0.970700
>2626_1	p_riboswitch=0.989562
>2627_1	p_riboswitch=0.939331
>2628_1	p_riboswitch=0.938961
>2629_1	p_riboswitch=0.965922
>2630_1	p_riboswitch=0.684870
>2631_1	p_riboswitch=0.997994
>2632_1	p_riboswitch=0.999403
>2633_1	p_riboswitch=0.999542
>2634_1	p_riboswitch=0.997586
>2635_1	p_riboswitch=0.991633
>2636_1	p_riboswitch=0.961412
>2637_1	p_riboswitch=0.897047
>2638_1	p_riboswitch=0.850642
>2639_1	p_riboswitch=0.644774
>2640_1	p_riboswitch=0.707270
>2641_1	p_riboswitch=0.459591
>2642_1	p_riboswitch=0.973265
>2643_1	p_riboswitch=0.958796
>2644_1	p_riboswitch=0.929494
>2645_1	p_riboswitch=0.942600
>2646_1	p_riboswitch=0.837384
>2647_1	p_riboswitch=0.970133
>2648_1	p_riboswitch=0.998768
>2649_1	p_riboswitch=0.999530
>2650_1	p_riboswitch=0.999505
>2651_1	p_riboswitch=0.998543
>2652_1	p_riboswitch=0.994294
>2653_1	p_riboswitch=0.951497
>2654_1	p_riboswitch=0.890364
>2655_1	p_riboswitch=0.763766
>2656_1	p_riboswitch=0.987159
>2657_1	p_riboswitch=0.673468
>2658_1	p_riboswitch=0.356831
>2659_1	p_riboswitch=0.943314
>2660_1	p_riboswitch=0.595887
>2661_1	p_riboswitch=0.939464
>2662_1	p_riboswitch=0.878529
>2663_1	p_riboswitch=0.779114
>2664_1	p_riboswitch=0.999293
>2665_1	p_riboswitch=0.999486
>2666_1	p_riboswitch=0.998561
>2667_1	p_riboswitch=0.998586
>2668_1	p_riboswitch=0.995023
>2669_1	p_riboswitch=0.998105
>2670_1	p_riboswitch=0.767753
>2671_1	p_riboswitch=0.992660
>2672_1	p_riboswitch=0.402684
>2673_1	p_riboswitch=0.615458
>2674_1	p_riboswitch=0.234837
>2675_1	p_riboswitch=0.965169
>2676_1	p_riboswitch=0.683978
>2677_1	p_riboswitch=0.958014
>2678_1	p_riboswitch=0.866816
>2679_1	p_riboswitch=0.999154
>2680_1	p_riboswitch=0.998553
>2681_1	p_riboswitch=0.998590
>2682_1	p_riboswitch=0.998598
>2683_1	p_riboswitch=0.997192
>2684_1	p_riboswitch=0.998123
>2685_1	p_riboswitch=0.969298
>2686_1	p_riboswitch=0.571469
>2687_1	p_riboswitch=0.307200
>2688_1	p_riboswitch=0.520367
>2689_1	p_riboswitch=0.444993
>2690_1	p_riboswitch=0.966193
>2691_1	p_riboswitch=0.895090
>2692_1	p_riboswitch=0.830146
>2693_1	p_riboswitch=0.998382
>2694_1	p_riboswitch=0.998538
>2695_1	p_riboswitch=0.998590
>2696_1	p_riboswitch=0.998629
>2697_1	p_riboswitch=0.997196
>2698_1	p_riboswitch=0.945344
>2699_1	p_riboswitch=0.697175
>2700_1	p_riboswitch=0.418464
>2701_1	p_riboswitch=0.230238
>2702_1	p_riboswitch=0.653042
>2703_1	p_riboswitch=0.484449
>2704_1	p_riboswitch=0.877105
>2705_1	p_riboswitch=0.430605
>2706_1	p_riboswitch=0.998368
>2707_1	p_riboswitch=0.998525
>2708_1	p_riboswitch=0.998603
>2709_1	p_riboswitch=0.998595
>2710_1	p_riboswitch=0.990051
>2711_1	p_riboswitch=0.849092
>2712_1	p_riboswitch=0.985128
>2713_1	p_riboswitch=0.296731
>2714_1	p_riboswitch=0.527552
>2715_1	p_riboswitch=0.674215
>2716_1	p_riboswitch=0.126825
>2717_1	p_riboswitch=0.946384
>2718_1	p_riboswitch=0.998325
>2719_1	p_riboswitch=0.998579
>2720_1	p_riboswitch=0.998541
>2721_1	p_riboswitch=0.998381
>2722_1	p_riboswitch=0.985902
>2723_1	p_riboswitch=0.816335
>2724_1	p_riboswitch=0.983055
>2725_1	p_riboswitch=0.610532
>2726_1	p_riboswitch=0.492438
>2727_1	p_riboswitch=0.456570
>2728_1	p_riboswitch=0.378863
>2729_1	p_riboswitch=0.998330
>2730_1	p_riboswitch=0.998499
>2731_1	p_riboswitch=0.998269
>2732_1	p_riboswitch=0.998261
>2733_1	p_riboswitch=0.982148
>2734_1	p_riboswitch=0.748497
>2735_1	p_riboswitch=0.762288
>2736_1	p_riboswitch=0.683675
>2737_1	p_riboswitch=0.333432
>2738_1	p_riboswitch=0.630272
>2739_1	p_riboswitch=0.998162
>2740_1	p_riboswitch=0.998183
>2741_1	p_riboswitch=0.998122
>2742_1	p_riboswitch=0.998191
>2743_1	p_riboswitch=0.974606
>2744_1	p_riboswitch=0.917297
>2745_1	p_riboswitch=0.814896
>2746_1	p_riboswitch=0.353381
>2747_1	p_riboswitch=0.518821
>2748_1	p_riboswitch=0.997598
>2749_1	p_riboswitch=0.998026
>2750_1	p_riboswitch=0.998020
>2751_1	p_riboswitch=0.998084
>2752_1	p_riboswitch=0.996302
>2753_1	p_riboswitch=0.923423
>2754_1	p_riboswitch=0.606966
>2755_1	p_riboswitch=0.550947
>2756_1	p_riboswitch=0.997311
>2757_1	p_riboswitch=0.997868
>2758_1	p_riboswitch=0.997852
>2759_1	p_riboswitch=0.998087
>2760_1	p_riboswitch=0.959592
>2761_1	p_riboswitch=0.880125
>2762_1	p_riboswitch=0.638623
>2763_1	p_riboswitch=0.997035
>2764_1	p_riboswitch=0.997626
>2765_1	p_riboswitch=0.997773
>2766_1	p_riboswitch=0.997985
>2767_1	p_riboswitch=0.773223
>2768_1	p_riboswitch=0.885281
>2769_1	p_riboswitch=0.996538
>2770_1	p_riboswitch=0.997553
>2771_1	p_riboswitch=0.997638
>2772_1	p_riboswitch=0.997274
>2773_1	p_riboswitch=0.995417
>2774_1	p_riboswitch=0.996087
>2775_1	p_riboswitch=0.997352
>2776_1	p_riboswitch=0.996311
>2777_1	p_riboswitch=0.997639
>2778_1	p_riboswitch=0.995816
>2779_1	p_riboswitch=0.995525
>2780_1	p_riboswitch=0.997073
>2781_1	p_riboswitch=0.991049
>2782_1	p_riboswitch=0.996654
>2783_1	p_riboswitch=0.994119
>2784_1	p_riboswitch=0.957100
>2785_1	p_riboswitch=0.955693
>2786_1	p_riboswitch=0.966884
>2787_1	p_riboswitch=0.993673
>2788_1	p_riboswitch=0.983860
>2789_1	p_riboswitch=0.847119
>2790_1	p_riboswitch=0.810881
>2791_1	p_riboswitch=0.939823
>2792_1	p_riboswitch=0.995874
>2793_1	p_riboswitch=0.992620
>2794_1	p_riboswitch=0.791607
>2795_1	p_riboswitch=0.554545
>2796_1	p_riboswitch=0.873275
>2797_1	p_riboswitch=0.787009
>2798_1	p_riboswitch=0.880969
>2799_1	p_riboswitch=0.210939
>2800_1	p_riboswitch=0.046456
>2801_1	p_riboswitch=0.160652
>2802_1	p_riboswitch=0.848774
>2803_1	p_riboswitch=0.459812
>2804_1	p_riboswitch=0.292791
>2805_1	p_riboswitch=0.034333
>2806_1	p_riboswitch=0.975080
>2807_1	p_riboswitch=0.979481
>2808_1	p_riboswitch=0.944628
>2809_1	p_riboswitch=0.995203
>2810_1	p_riboswitch=0.702282
>2811_1	p_riboswitch=0.574991
>2812_1	p_riboswitch=0.790771
>2813_1	p_riboswitch=0.947270
>2814_1	p_riboswitch=0.548793
>2815_1	p_riboswitch=0.989341
>2816_1	p_riboswitch=0.620648
>2817_1	p_riboswitch=0.431813
>2818_1	p_riboswitch=0.947200
>2819_1	p_riboswitch=0.524379
>2820_1	p_riboswitch=0.907062
>2821_1	p_riboswitch=0.047086
>2822_1	p_riboswitch=0.301815
>2823_1	p_riboswitch=0.981639
>2824_1	p_riboswitch=0.930182
>2825_1	p_riboswitch=0.578924
>2826_1	p_riboswitch=0.109443
>2827_1	p_riboswitch=0.985787
>2828_1	p_riboswitch=0.998395
>2829_1	p_riboswitch=0.964020
>2830_1	p_riboswitch=0.817923
>2831_1	p_riboswitch=0.515940
>2832_1	p_riboswitch=0.839829
>2833_1	p_riboswitch=0.805994
>2834_1	p_riboswitch=0.988579
>2835_1	p_riboswitch=0.985868
>2836_1	p_riboswitch=0.988920
>2837_1	p_riboswitch=0.548120
>2838_1	p_riboswitch=0.367270
>2839_1	p_riboswitch=0.975210
>2840_1	p_riboswitch=0.675184
>2841_1	p_riboswitch=0.617537
>2842_1	p_riboswitch=0.486181
>2843_1	p_riboswitch=0.959381
>2844_1	p_riboswitch=0.653954
>2845_1	p_riboswitch=0.760629
>2846_1	p_riboswitch=0.066462
>2847_1	p_riboswitch=0.997681
>2848_1	p_riboswitch=0.998590
>2849_1	p_riboswitch=0.986094
>2850_1	p_riboswitch=0.753755
>2851_1	p_riboswitch=0.664083
>2852_1	p_riboswitch=0.869763
>2853_1	p_riboswitch=0.694443
>2854_1	p_riboswitch=0.970239
>2855_1	p_riboswitch=0.983064
>2856_1	p_riboswitch=0.991770
>2857_1	p_riboswitch=0.464262
>2858_1	p_riboswitch=0.937792
>2859_1	p_riboswitch=0.979253
>2860_1	p_riboswitch=0.558066
>2861_1	p_riboswitch=0.806327
>2862_1	p_riboswitch=0.825823
>2863_1	p_riboswitch=0.613439
>2864_1	p_riboswitch=0.390924
>2865_1	p_riboswitch=0.713526
>2866_1	p_riboswitch=0.997634
>2867_1	p_riboswitch=0.960098
>2868_1	p_riboswitch=0.986405
>2869_1	p_riboswitch=0.868636
>2870_1	p_riboswitch=0.722405
>2871_1	p_riboswitch=0.830979
>2872_1	p_riboswitch=0.442956
>2873_1	p_riboswitch=0.971098
>2874_1	p_riboswitch=0.970700
>2875_1	p_riboswitch=0.989562
>2876_1	p_riboswitch=0.939331
>2877_1	p_riboswitch=0.938961
>2878_1	p_riboswitch=0.965922
>2879_1	p_riboswitch=0.684870
>2880_1	p_riboswitch=0.805507
>2881_1	p_riboswitch=0.230893
>2882_1	p_riboswitch=0.332895
>2883_1	p_riboswitch=0.064939
>2884_1	p_riboswitch=0.991633
>2885_1	p_riboswitch=0.961412
>2886_1	p_riboswitch=0.897047
>2887_1	p_riboswitch=0.850642
>2888_1	p_riboswitch=0.644774
>2889_1	p_riboswitch=0.707270
>2890_1	p_riboswitch=0.459591
>2891_1	p_riboswitch=0.973265
>2892_1	p_riboswitch=0.958796
>2893_1	p_riboswitch=0.929494
>2894_1	p_riboswitch=0.942600
>2895_1	p_riboswitch=0.837384
>2896_1	p_riboswitch=0.970133
>2897_1	p_riboswitch=0.911120
>2898_1	p_riboswitch=0.378499
>2899_1	p_riboswitch=0.037048
>2900_1	p_riboswitch=0.064155
>2901_1	p_riboswitch=0.994294
>2902_1	p_riboswitch=0.951497
>2903_1	p_riboswitch=0.890364
>2904_1	p_riboswitch=0.763766
>2905_1	p_riboswitch=0.987159
>2906_1	p_riboswitch=0.673468
>2907_1	p_riboswitch=0.356831
>2908_1	p_riboswitch=0.943314
>2909_1	p_riboswitch=0.595887
>2910_1	p_riboswitch=0.939464
>2911_1	p_riboswitch=0.878529
>2912_1	p_riboswitch=0.779115
>2913_1	p_riboswitch=0.984021
>2914_1	p_riboswitch=0.932913
>2915_1	p_riboswitch=0.548168
>2916_1	p_riboswitch=0.147619
>2917_1	p_riboswitch=0.995023
>2918_1	p_riboswitch=0.998105
>2919_1	p_riboswitch=0.767753
>2920_1	p_riboswitch=0.992660
>2921_1	p_riboswitch=0.402684
>2922_1	p_riboswitch=0.615458
>2923_1	p_riboswitch=0.234837
>2924_1	p_riboswitch=0.965169
>2925_1	p_riboswitch=0.683978
>2926_1	p_riboswitch=0.958014
>2927_1	p_riboswitch=0.866816
>2928_1	p_riboswitch=0.910517
>2929_1	p_riboswitch=0.970682
>2930_1	p_riboswitch=0.734540
>2931_1	p_riboswitch=0.468985
>2932_1	p_riboswitch=0.997192
>2933_1	p_riboswitch=0.998123
>2934_1	p_riboswitch=0.969298
>2935_1	p_riboswitch=0.571469
>2936_1	p_riboswitch=0.307200
>2937_1	p_riboswitch=0.520367
>2938_1	p_riboswitch=0.444993
>2939_1	p_riboswitch=0.966193
>2940_1	p_riboswitch=0.895090
>2941_1	p_riboswitch=0.830146
>2942_1	p_riboswitch=0.901909
>2943_1	p_riboswitch=0.891914
>2944_1	p_riboswitch=0.981402
>2945_1	p_riboswitch=0.693250
>2946_1	p_riboswitch=0.997196
>2947_1	p_riboswitch=0.945344
>2948_1	p_riboswitch=0.697175
>2949_1	p_riboswitch=0.418464
>2950_1	p_riboswitch=0.230238
>2951_1	p_riboswitch=0.653042
>2952_1	p_riboswitch=0.484449
>2953_1	p_riboswitch=0.877105
>2954_1	p_riboswitch=0.430605
>2955_1	p_riboswitch=0.893538
>2956_1	p_riboswitch=0.863217
>2957_1	p_riboswitch=0.913334
>2958_1	p_riboswitch=0.985370
>2959_1	p_riboswitch=0.990051
>2960_1	p_riboswitch=0.849092
>2961_1	p_riboswitch=0.985128
>2962_1	p_riboswitch=0.296731
>2963_1	p_riboswitch=0.527552
>2964_1	p_riboswitch=0.674215
>2965_1	p_riboswitch=0.126825
>2966_1	p_riboswitch=0.946384
>2967_1	p_riboswitch=0.778241
>2968_1	p_riboswitch=0.916752
>2969_1	p_riboswitch=0.822055
>2970_1	p_riboswitch=0.710079
>2971_1	p_riboswitch=0.985902
>2972_1	p_riboswitch=0.816335
>2973_1	p_riboswitch=0.983055
>2974_1	p_riboswitch=0.610532
>2975_1	p_riboswitch=0.492438
>2976_1	p_riboswitch=0.456570
>2977_1	p_riboswitch=0.378863
>2978_1	p_riboswitch=0.833508
>2979_1	p_riboswitch=0.767651
>2980_1	p_riboswitch=0.951190
>2981_1	p_riboswitch=0.916992
>2982_1	p_riboswitch=0.982148
>2983_1	p_riboswitch=0.748497
>2984_1	p_riboswitch=0.762288
>2985_1	p_riboswitch=0.683675
>2986_1	p_riboswitch=0.333432
>2987_1	p_riboswitch=0.630272
>2988_1	p_riboswitch=0.640894
>2989_1	p_riboswitch=0.998141
>2990_1	p_riboswitch=0.730866
>2991_1	p_riboswitch=0.964969
>2992_1	p_riboswitch=0.974606
>2993_1	p_riboswitch=0.917297
